fight_id,event_id,left_fighter_id,left_fighter_name,right_fighter_id,right_fighter_name,winner,winner_name,is_main_event,match,round,time,method,weight_class,referee_id,referee_name
90e5bde9fac2430fae57ee86437276ea,086cae5fbce84386b28b655e20ba654a,ea8fda334e3246cbb930e6bd1238aa84,Livinha Souza,af8088a4f06e4b7d9f349c094f332844,Sarah Frota,L,Livinha Souza,False,8,3,00:5:00,Decision (Split),123lb Catchweight,89d2769656084090af39b28bb8a54ef8,Jason Herzog
7df9683394a84fb086e9ab5e11f522db,086cae5fbce84386b28b655e20ba654a,1d2fed7b88c24e72b2afb4a50d0427cf,Markus Perez,5eefdce0ae7a4c709b1491a4c806e7bd,Anthony Hernandez,L,Markus Perez,False,7,2,00:1:07,Submission (Anaconda Choke),Middleweight,89d2769656084090af39b28bb8a54ef8,Jason Herzog
f2f19a3c5fab4555be52091b92fd5e76,086cae5fbce84386b28b655e20ba654a,374df1899afe4a969893bc30201a6636,Mara Romero Borella,043d18c2dd044b65a2cf7e29e0eb7cc5,Taila Santos,L,Mara Romero Borella,False,6,3,00:5:00,Decision (Split),Flyweight,89d2769656084090af39b28bb8a54ef8,Jason Herzog
df929e671853467fba681ac120418717,086cae5fbce84386b28b655e20ba654a,ed8c81d0c4d14a34b94853ef7aec19db,Thiago Alves,bf77e8f3454743d7ba7ecaaba2a8a549,Max Griffin,L,Thiago Alves,False,5,3,00:5:00,Decision (Split),Welterweight,89d2769656084090af39b28bb8a54ef8,Jason Herzog
518a1fe8d1d54672ae0c036dbf7a5b15,086cae5fbce84386b28b655e20ba654a,ed4e38d58e044b6aad5ae63d00da7ac3,Jairzinho Rozenstruik,b088b1001d4e41ab8c342f0dc186012a,Junior Albini,L,Jairzinho Rozenstruik,False,4,2,00:0:54,TKO (Head Kick and Punches),Heavyweight,89d2769656084090af39b28bb8a54ef8,Jason Herzog
f463c43bb5d74278b9413c717898bb0b,086cae5fbce84386b28b655e20ba654a,9e012e733b9249a68192045cef2cdbeb,Geraldo de Freitas Jr.,409acb962ac04833a01afc319ef0c1f6,Felipe Colares,L,Geraldo de Freitas Jr.,False,3,3,00:5:00,Decision (Unanimous),Bantamweight,89d2769656084090af39b28bb8a54ef8,Jason Herzog
11096e7c8ffb4a93a49155db28835d86,086cae5fbce84386b28b655e20ba654a,bbdbc8caf78a4ad29c3c076986cf24e1,Said Nurmagomedov,1919df2616a0480e94450d1ac349a10d,Ricardo Ramos,L,Said Nurmagomedov,False,2,1,00:2:28,TKO (Spinning Back Kick and Punches),Bantamweight,89d2769656084090af39b28bb8a54ef8,Jason Herzog
e69c72c489934e7aba824505d60cbf22,086cae5fbce84386b28b655e20ba654a,b59dc448ebda497fb4fafcb8802ace4a,Rogerio Bontorin,bbc7afe68dab4c44b824b4bd19ca2f6b,Magomed Bibulatov,L,Rogerio Bontorin,False,1,3,00:5:00,Decision (Split),127lb Catchweight,89d2769656084090af39b28bb8a54ef8,Jason Herzog
91fa5145f5374e20a63168d5d7e02885,d8f8e26f24614971b8418161f15cadd2,7986ef7bb8e845b091db4e28cba24db6,Henry Cejudo,b4d9312550764a05822c82d58fd19a9a,T.J. Dillashaw,L,Henry Cejudo,True,13,1,00:0:32,TKO (Punches),Flyweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
1390bad6ec074d95846558d91959c735,d8f8e26f24614971b8418161f15cadd2,1df00cdd75874727a607ee61d10326f8,Allen Crowder,6399f7018dfe4794b446ff6133072e10,Greg Hardy,L,Allen Crowder,False,12,2,00:2:28,Disqualification (Illegal Knee),Heavyweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
1c4e0d539f034e1a84a4e029996359cd,d8f8e26f24614971b8418161f15cadd2,c93e0d57a95a437c99bbf08b90b7fb9d,Gregor Gillespie,9d87cd12fe084058ae3c2aab3f0907b4,Yancy Medeiros,L,Gregor Gillespie,False,11,2,00:4:59,TKO (Punches),Lightweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
b32a79c8b0de4d2994ca9c93afd7436c,d8f8e26f24614971b8418161f15cadd2,5a1fd209ff2a4474a3b790cf993140a3,Joseph Benavidez,3035cb9be75d4291b17f92161ba82218,Dustin Ortiz,L,Joseph Benavidez,False,10,3,00:5:00,Decision (Unanimous),Flyweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
ee5dcebd9a114e56b7fac0e16eab39a7,d8f8e26f24614971b8418161f15cadd2,f97b96dbc2be47c6b9154debb1bed723,Paige VanZant,6610200911384f45a9cfefffe7614164,Rachael Ostovich,L,Paige VanZant,False,9,2,00:1:50,Submission (Armbar),Flyweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
c178fcbf6b614761bddfd107520e61a0,d8f8e26f24614971b8418161f15cadd2,672d2ac4558846578ff2af6215d32edc,Glover Teixeira,59cb767fcc0c4641bb3bfaa2ec4fb46b,Karl Roberson,L,Glover Teixeira,False,8,1,00:3:21,Submission (Arm-Triangle Choke),Light Heavyweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
e40e93cdcbb34985b2a35195573756de,d8f8e26f24614971b8418161f15cadd2,32d6914748054e3a9bbccbbacd0f9b9f,Donald Cerrone,9285fd009fb04a42a57e53da087cda3f,Alexander Hernandez,L,Donald Cerrone,False,7,2,00:3:42,TKO (Head Kick and Punches),Lightweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
a0e358d4c26a4e02bc2871c39c1a5474,d8f8e26f24614971b8418161f15cadd2,6830a3e19fe54de490acf73dcc6773a4,Joanne Wood,d99e46ff29f0493197a78344d2d612f2,Ariane Lipski da Silva,L,Joanne Wood,False,6,3,00:5:00,Decision (Unanimous),Flyweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
ef509ff8c98441cf802ce76539a3e1de,d8f8e26f24614971b8418161f15cadd2,5d977fc97adb4df888c4e25031679eaa,Alonzo Menifield,6b630339d53e414794c993902a6ef814,Vinicius Moreira,L,Alonzo Menifield,False,5,1,00:3:56,TKO (Punches),Light Heavyweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
0d6a6653f047406b85aa4637ba3b259d,d8f8e26f24614971b8418161f15cadd2,c3bf084491724da9b0b59cfaadfe6d0a,Cory Sandhagen,5b0edce3659e4059bc48a7a2c254495a,Mario Bautista,L,Cory Sandhagen,False,4,1,00:3:31,Submission (Armbar),Bantamweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
c70854767d274cf7a13aeb3ba4070840,d8f8e26f24614971b8418161f15cadd2,00e74dbc21a6404b98f6fde7803d30d6,Dennis Bermudez,c12c0c7027ee47bbbdc51d499621417e,Te Edwards,L,Dennis Bermudez,False,3,3,00:5:00,Decision (Unanimous),Lightweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
8885064e4ba04e18a450e4e54ac8f23a,d8f8e26f24614971b8418161f15cadd2,da5b939cbc08484d9b3a195a670d7479,Geoff Neal,eb3ff3339a194103b48fe0a8754732e5,Belal Muhammad,L,Geoff Neal,False,2,3,00:5:00,Decision (Unanimous),Welterweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
7332cfb863ed40a59401c23b275e4d19,d8f8e26f24614971b8418161f15cadd2,d8177857c5b246efa5b47f1e99406a97,Chance Rencountre,462fa5aca6c44d048c002e505377bcd1,Kyle Stewart,L,Chance Rencountre,False,1,1,00:2:25,Submission (Rear-Naked Choke),Welterweight,2a8f45eba02d4857916b19a30158e6e3,Kevin MacDonald
cc8a6f57a2d7469dbbc91e0c06831209,0b0bf4503ff14b52ba82af5f6235fc20,24d7cd4716ab4d72add63829d307f76b,Jon Jones,a62d2f370b4842939c12d85749af3832,Alexander Gustafsson,L,Jon Jones,True,13,3,00:2:02,KO (Punches),Light Heavyweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
913828c12307430d97ad908b77c55843,0b0bf4503ff14b52ba82af5f6235fc20,dc4786381fd94b3e8ed5aa434d90e8a4,Amanda Nunes,c7ce968e63d64d558ea882d519b748ce,Cristiane Justino,L,Amanda Nunes,False,12,1,00:0:51,KO (Punch),Featherweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
580a9a10e6054ab186f98469825f8f96,0b0bf4503ff14b52ba82af5f6235fc20,bd32fc704c8c47679f471321e4cc0a69,Michael Chiesa,f50cb1a439b54689baaf472970ee9c04,Carlos Condit,L,Michael Chiesa,False,11,2,00:0:56,Submission (Kimura),Welterweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
3aff975a172a4d9784a7d26d17288f48,0b0bf4503ff14b52ba82af5f6235fc20,7c36d529ee144c96879ef7d99df4df27,Corey Anderson,457dfc8b8cad4ba5b2679049f7e7a76a,Ilir Latifi,L,Corey Anderson,False,10,3,00:5:00,Decision (Unanimous),Light Heavyweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
28a715c23cc543b88e28b76f2ec668d4,0b0bf4503ff14b52ba82af5f6235fc20,f3b8a913061e4aeb8974701e9a501622,Alexander Volkanovski,95880246256c4d6d92ed10377050d87f,Chad Mendes,L,Alexander Volkanovski,False,9,2,00:4:14,TKO (Punches),Featherweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
0702428e94b14f5797495611e400ca3f,0b0bf4503ff14b52ba82af5f6235fc20,ff1b8d08eb784584a52c05fbe4b6884a,Walt Harris,8361bc7248024d9d9df3f546db274a9a,Andrei Arlovski,D,,False,8,3,00:5:00,No Contest (Overturned by CSAC),Heavyweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
9550602fdb404d8a957ead10a6cae5ea,0b0bf4503ff14b52ba82af5f6235fc20,e1d7e17f920843e89add5a4e5377b36d,Megan Anderson,476a5653eb024e489786a87b4379f9d6,Cat Zingano,L,Megan Anderson,False,7,1,00:1:01,TKO (Eye Injury),Featherweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
9d371890e6a843918e1798d220e6a6a8,0b0bf4503ff14b52ba82af5f6235fc20,9b4813a9149a44c2ae33378f09fce4e8,Petr Yan,9f0201c251a149f69c9a7063caded3b1,Douglas Silva de Andrade,L,Petr Yan,False,6,2,00:5:00,TKO (Corner Stoppage),Bantamweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
de698104ab774844bced7bc0ad9e70ab,0b0bf4503ff14b52ba82af5f6235fc20,ed5b15aa01c0436a9345d6369c03a842,Ryan Hall,a9289a7ca1c04025be3f174e21115cc2,B.J. Penn,L,Ryan Hall,False,5,1,00:2:46,Submission (Heel Hook),Lightweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
7b4aaf56a45340159cb1ecaf9b4e1626,0b0bf4503ff14b52ba82af5f6235fc20,7a66ca13985541e2876134b3a15ab68b,Nathaniel Wood,6f9f874601264812b1334380c227c234,Andre Ewell,L,Nathaniel Wood,False,4,3,00:4:12,Submission (Rear-Naked Choke),Bantamweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
4bc07d387506480cac313c8fea1bb222,0b0bf4503ff14b52ba82af5f6235fc20,c87ef21f73014345ad9f9f2397c6946a,Uriah Hall,a03c4e839eab400a9f9e6d5f4ae9d867,Bevon Lewis,L,Uriah Hall,False,3,3,00:1:32,KO (Punch),Middleweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
6c4fcb45039742bbaa71fe99cb2588af,0b0bf4503ff14b52ba82af5f6235fc20,423c5f52290249e783f9b8dcc10ca968,Curtis Millender,a07b695bca8640daa5b0b1255eae275c,Siyar Bahadurzada,L,Curtis Millender,False,2,3,00:5:00,Decision (Unanimous),Welterweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
2f42296c1a1041acbdb7d52b6b3a20fd,0b0bf4503ff14b52ba82af5f6235fc20,3ed2d1902868449591fdbcebf470904a,Montel Jackson,5f94a0a2eb624ed89e4e657fc85d6a17,Brian Kelleher,L,Montel Jackson,False,1,1,00:1:40,Submission (Brabo Choke),137lb Catchweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
1ca95e4ac81a42d48c76b1f308e1a192,da8acdc78c6543c28840acab5d55b351,d8f7650a19a9481c9a5ca5780e8bddd1,Al Iaquinta,cc7bf80abe4643b988a968960c2fbb70,Kevin Lee,L,Al Iaquinta,True,12,5,00:5:00,Decision (Unanimous),Lightweight,1730c02239804840bccea2ec420836df,Keith Peterson
fd9130f2d0004c46a3f51ea97a71f2d6,da8acdc78c6543c28840acab5d55b351,9be55fffd07d43d7a05f2cdb2f941cf6,Edson Barboza,da03bc7efd4d46f889f922dc66a278aa,Dan Hooker,L,Edson Barboza,False,11,3,00:2:19,KO (Punch to the Body),Lightweight,1730c02239804840bccea2ec420836df,Keith Peterson
b327b5963ac7436d9bc432d090ead2dd,da8acdc78c6543c28840acab5d55b351,5b728edcfb2b48909221a58b183c4be1,Rob Font,983ca93650164e54871705f5c925c583,Sergio Pettis,L,Rob Font,False,10,3,00:5:00,Decision (Unanimous),Bantamweight,1730c02239804840bccea2ec420836df,Keith Peterson
d70529cf2a4646f09880fa05957e3db5,da8acdc78c6543c28840acab5d55b351,ca722dfba94a4cea884b25f3bb76304c,Charles Oliveira,95bee80c3cab43be8fb8320116ab221a,Jim Miller,L,Charles Oliveira,False,9,1,00:1:15,Submission (Rear-Naked Choke),Lightweight,1730c02239804840bccea2ec420836df,Keith Peterson
e695331f87f84830b2527127756eddb9,da8acdc78c6543c28840acab5d55b351,e62bcf8869f546dcb5d34d97bdcc519a,Zak Ottow,1e45da9f3a6b4d5caa91632037796fc8,Dwight Grant,L,Zak Ottow,False,8,3,00:5:00,Decision (Split),Welterweight,1730c02239804840bccea2ec420836df,Keith Peterson
af2e0f7465584333a1c58ad38c3f2be1,da8acdc78c6543c28840acab5d55b351,934a3e98d3264fe08156f9d369e3de50,Drakkar Klose,0a746a62975048f2b7da423fab5f648b,Bobby Green,L,Drakkar Klose,False,7,3,00:5:00,Decision (Unanimous),Lightweight,1730c02239804840bccea2ec420836df,Keith Peterson
76235c1a48c1441aad3ea12a9b461666,da8acdc78c6543c28840acab5d55b351,be7a08b39ab240abb76ba045c709c899,Joaquim Silva,7aa54c69099f4a54bfc395b5719fe8b1,Jared Gordon,L,Joaquim Silva,False,6,3,00:2:39,KO (Punches),Lightweight,1730c02239804840bccea2ec420836df,Keith Peterson
be4f5b4b7b454b2bbf13efb59dab65d9,da8acdc78c6543c28840acab5d55b351,deddf400a4d8429390559e4a23768a90,Jack Hermansson,30201b0596ec429bb4f204ee5fa0a960,Gerald Meerschaert,L,Jack Hermansson,False,5,1,00:4:25,Submission (Guillotine Choke),Middleweight,1730c02239804840bccea2ec420836df,Keith Peterson
ec63d03fa95843bfb1cea86449e84deb,da8acdc78c6543c28840acab5d55b351,409405391d8b4eefab2577eb3fbfbceb,Zak Cummings,c3f5c4fecadf4205a17213b8e148a8c9,Trevor Smith,L,Zak Cummings,False,4,3,00:5:00,Decision (Unanimous),Middleweight,1730c02239804840bccea2ec420836df,Keith Peterson
5c6118004e8f432eb2b2a03dba196b23,da8acdc78c6543c28840acab5d55b351,a2e41a69b490469ab1d57a197f8fca50,Dan Ige,dee138bfa43b423f9105c3c460d1da23,Jordan Griffin,L,Dan Ige,False,3,3,00:5:00,Decision (Unanimous),Featherweight,1730c02239804840bccea2ec420836df,Keith Peterson
dcb215d8e6f54a9ca8fda20605b9d339,da8acdc78c6543c28840acab5d55b351,aeb9fe17eb454355b0e26f079e70e975,Mike Rodriguez,09f62426cb114c3a990efe2a70f43e86,Adam Milstead,L,Mike Rodriguez,False,2,1,00:2:59,TKO (Knee to the Body and Punches),Light Heavyweight,1730c02239804840bccea2ec420836df,Keith Peterson
4e405cb82182460285d2f441fcd63e24,da8acdc78c6543c28840acab5d55b351,401127fd26ec4a38b4764050250d6ac1,Juan Adams,c417110bd0ba4a1b905a0920ae58b861,Chris de la Rocha,L,Juan Adams,False,1,3,00:0:58,TKO (Punches),Heavyweight,1730c02239804840bccea2ec420836df,Keith Peterson
5c9b6af5ac9b4195b9744dd6dcbbf7f0,cb419985bf394d80a795597cecb9750a,21666e872b8a42918e275b6bc082d880,Max Holloway,34a1371c18014b01a434c29e98686340,Brian Ortega,L,Max Holloway,True,13,4,00:5:00,TKO (Doctor Stoppage),Featherweight,27699e5084ba40a2aaf471e5a8da0f13,Yves Lavigne
e69a7ce8bfe44fc3ad370e4b5cafbedd,cb419985bf394d80a795597cecb9750a,c584572a178148719c61f09620577a24,Valentina Shevchenko,88f4a1248cdb400185ffd4305285fb82,Joanna Jedrzejczyk,L,Valentina Shevchenko,False,12,5,00:5:00,Decision (Unanimous),Flyweight,27699e5084ba40a2aaf471e5a8da0f13,Yves Lavigne
8bb6bbfcf8194ba4846eb4f089ba6977,cb419985bf394d80a795597cecb9750a,92a1b537e714485fbd957f1aab054a49,Gunnar Nelson,6063ac8caecc4cb1984ab364ed2cec04,Alex Oliveira,L,Gunnar Nelson,False,11,2,00:4:19,Submission (Rear-Naked Choke),Welterweight,27699e5084ba40a2aaf471e5a8da0f13,Yves Lavigne
